kick_event,timestamp,timestamp_original,id_jogador_chutou,cor_jogador_chutou,id_goleiro,cor_goleiro,gol,ball_position_x,ball_position_y,ball_velocity_norm,ball_acceleration_norm,kicker_position_x,kicker_position_y,kicker_position_w,kicker_velocity_norm,goalkeeper_position_x,goalkeeper_position_y,goalkeeper_velocity_norm,num_blue_on_field,num_yellow_on_field,feat_dist_goal,feat_angle_goal,feat_visible_angle,feat_min_dist_opponent,feat_opponents_in_cone,feat_robot_orientation,feat_orientation_to_goal_diff
kickEvent556,586.199541248,586.199541248,7,blue,7,yellow,0,-5767.4326,-4333.0356,137.371308098111,18600.7823513362,-5721.631,-4536.35,1.6337261,250.269801648085,-5600.2847,-1000.85516,8.38872255794594,7,6,4339.27241670883,93.0722934433841,1.33084753424406,817.027669503671,3,93.6056104103679,-0.533316966983773
kickEvent557,769.51721728,769.51721728,6,blue,5,yellow,0,1581.0762,-1583.6512,973.52576648409,15279.3778557062,1597.7322,-1691.4622,2.0216799,1007.93965524155,-5848.5024,-62.42806,550.886099741777,7,6,7744.71868265516,168.200855485975,12.9864965538392,286.242965524954,2,115.83372579643,52.3671296895451
kickEvent558,899.53250304,899.53250304,6,blue,5,yellow,0,2209.9165,542.9223,1867.50852328946,59044.7150940316,2274.8662,241.40741,-3.0831828,3531.54260032655,-5843.697,28.759665,82.0335296398405,7,6,8227.84865932824,-176.216535305808,347.541443044191,1635.35686868165,6,-176.653361907328,0.436826601519903
kickEvent559,925.703638272,925.703638272,2,yellow,2,blue,0,-4091.0215,-4351.391,172.070988991443,22983.8261878401,-4208.587,-4373.184,0.16728522,201.113079847438,5885.3877,-75.16558,48.1712874445501,7,6,10989.2364861415,23.3263878553183,8.61055551243265,2544.25494164265,5,9.58473708091747,13.7416507744008
kickEvent560,1439.085576448,1439.085576448,10,yellow,10,blue,0,-2518.1355,-2371.0303,5181.2239664079,137104.015380578,-2289.6165,-272.09625,-0.7883842,2963.27731999213,-5885.0615,-190.73637,29.2050089904704,7,7,4212.50104805665,145.746479385249,20.3084761846239,890.50158155476,2,-45.1710872947978,-169.082433319953
kickEvent561,1602.680762368,1602.680762368,0,yellow,10,blue,0,-225.908025,-723.89722,911.724919579747,177174.664627501,126.81326,-897.80298,2.4208622,1187.44364158033,-5885.067,-26.889893,53.1949483265561,7,7,5819.29251033862,172.854118059007,342.545060384039,175.141333388764,7,138.705186842755,34.1489312162515
kickEvent562,1994.692977664,1994.692977664,4,blue,5,yellow,0,-1942.0548,1638.5743,193.24976085403,15030.8753566257,-2076.6953,1505.2072,0.18830442,416.084984427658,5846.4927,25.621664,84.0882162825389,6,6,8109.32550726776,-11.6574769082699,12.4128399684895,414.881833556074,5,10.7890485296588,-22.4465254379287
kickEvent563,2282.725829632,2282.725829632,9,yellow,10,blue,1,-4343.1465,1665.0846,5651.12271836302,358892.107193157,-3623.1733,-835.7681,2.5458412,1695.73517231748,-5902.6016,394.18347,266.666797586821,7,7,2348.97216791077,-134.858032777429,32.3544947339161,699.646577271561,1,145.865956070521,79.2760111520501
kickEvent564,2653.686811648,2653.686811648,7,blue,5,yellow,1,2471.6836,258.07602,449.890705070567,27123.9008426419,2474.6377,158.41267,1.7170763,1125.57534697909,5867.792,42.89767,276.640011000279,8,6,3537.74219674187,-4.18340631732261,28.4823676843128,1595.37944165488,2,98.3812250919392,-102.564631409262
kickEvent565,36.70258176,36.70258176,7,blue,6,yellow,1,-2185.837,2672.3972,600.568831086579,14365.9321423058,-2077.367,2747.1772,-2.5069122,625.511730738832,-5827.1016,284.42865,46.1784450787257,11,11,4657.20368731461,-144.982953395239,18.2016044713348,972.751127107407,3,-143.635488669856,-1.34746472538317
kickEvent566,286.261647104,286.261647104,9,yellow,0,blue,1,4616.837,455.84845,4185.79330578738,207620.255207634,4551.859,2159.7083,-1.1717286,847.252940392716,5680.0547,-235.95929,1739.88001353509,11,10,1456.34394767733,-18.2406477515232,62.2311388129487,1268.47539460456,1,-67.1351035147726,48.8944557632494
kickEvent567,595.404568832,595.404568832,8,yellow,0,blue,0,2806.2747,3226.0981,1617.58478261374,48701.4334662415,2874.6648,3292.6003,-2.269448,426.246474838529,5625.76,410.31015,203.139335638321,11,10,4539.558375292,-45.2889190206833,16.1919235044064,1118.69620774658,3,-130.029792224406,84.7408732037224
kickEvent568,843.648651776,843.648651776,0,yellow,0,blue,1,4564.242,-1848.266,372.50330670092,34863.2726530495,4538.738,-1936.5564,1.1833296,386.419049113693,5681.4272,-587.59344,127.486899597797,11,10,2340.40343558968,52.159456465999,28.9730750428173,540.194895710798,1,67.7997918529039,-15.6403353869049
kickEvent569,896.615023104,896.615023104,14,yellow,0,blue,0,2114.2407,-1893.231,4440.28991297775,307546.86156359,759.88513,-2266.6226,0.44411784,1476.08319275772,5684.963,-560.8412,726.752391884474,11,10,4322.43553530848,25.9764051935045,21.371757746274,1319.96094843512,4,25.4460778384664,0.530327355038109
kickEvent570,928.734019584,928.734019584,14,yellow,0,blue,0,3102.734,192.29614,910.565895831015,40078.177144634,3094.3623,291.84702,-1.6470816,230.275486523119,5583.23,2.2989073,265.7565193989,11,11,2903.64048742521,-3.79724244764765,34.3835335327628,953.266989714837,2,-94.3708241936549,90.5735817460072
kickEvent571,935.020480768,935.020480768,14,yellow,0,blue,0,2913.7048,207.52939,146.364183135741,17633.5206493343,2985.0222,147.14613,2.383436,536.118278918548,5579.9688,37.779358,18.7542570234098,11,11,3093.26470080671,-3.84690534736949,32.3867240358572,260.786756933143,3,136.560823539543,-140.407728886912
kickEvent572,1238.793759744,1238.793759744,2,yellow,0,blue,0,892.0345,-641.9195,1808.4227950712,55272.2418797788,844.3348,-561.1255,-1.1513427,236.685820533498,5592.254,-148.62897,240.722396136127,11,11,5148.14259647793,7.16282710639399,19.6896791556036,1009.57607929128,3,-65.9670774831969,73.1299045895909
kickEvent573,1256.307618304,1256.307618304,12,yellow,0,blue,1,2505.2869,-521.2639,1328.41056855896,78482.3074966171,2478.8408,-429.85464,-1.1236018,1460.05421307138,5585.168,-56.490124,295.771963843013,11,11,3533.3745491746,8.48357004374854,28.3163044190912,145.350893155736,4,-64.3776409933024,72.861211037051
kickEvent574,1354.437597952,1354.437597952,14,yellow,0,blue,0,2277.2322,-1416.9946,671.86568896863,44590.9410167964,2177.2893,-1435.5101,-0.043687157,576.631990987611,5591.9976,-218.08896,273.464909295361,11,11,3983.32446445755,20.8382924184813,23.9912022734673,236.992393770454,3,-2.50308971502541,23.3413821335067
kickEvent575,1357.594084096,1357.594084096,2,yellow,0,blue,0,1850.6864,-236.03091,2181.70016182347,131270.108666558,1261.6925,609.81995,-0.020959063,1857.03752376466,5588.4663,-93.045204,237.700434314084,11,11,4156.02140774327,3.2557232078867,24.402993046757,647.651524800916,4,-1.2008658524488,4.4565890603355
kickEvent576,2197.827015168,2197.827015168,2,yellow,0,blue,0,1436.1224,-804.8594,475.129984621435,19860.0554294209,1517.4464,-852.48114,2.633585,403.111363468795,5571.92,-96.1289,222.519859848314,11,11,4634.30441399247,10.0015175939157,21.6776668240273,582.605359398206,5,150.893305488961,-140.891787895045
kickEvent577,2226.428026368,2226.428026368,0,yellow,0,blue,0,3975.6548,2013.8851,3825.40269783888,272104.924700513,3824.3376,2546.6619,-1.6581475,3205.79193083104,5563.554,73.0351,865.912124418996,11,11,2855.4696084471,-44.8515888895901,26.3898191975723,1231.95579367746,1,-95.0048535601687,50.1532646705786
kickEvent578,2463.328310784,2463.328310784,10,yellow,0,blue,0,1332.5316,-67.87511,1325.6799446797,33459.3136117062,1335.6345,24.879622,-1.5852572,1237.46630725687,5576.929,15.0058975,63.0258013750723,10,10,4667.96189953989,0.833146129737281,21.8237619669739,1020.51047855127,3,-90.8285470027263,91.6616931324635
kickEvent579,2558.586558464,2558.586558464,10,yellow,0,blue,1,3783.0796,524.9118,2789.81724762848,53091.1462972225,4751.6436,2016.1353,-1.5296487,906.01651117825,5621.276,-67.77728,310.385866935815,10,9,2278.21606914608,-13.3209021351589,42.3337503255187,982.054931973557,1,-87.642414647673,74.3215125125141
kickEvent580,2649.600290048,2649.600290048,2,yellow,0,blue,0,3275.6921,2751.5215,2300.53498545396,44805.3471352313,3220.6763,3435.3215,-0.9155154,2069.54208848785,5597.339,358.8465,376.646303308086,10,10,3872.04391748914,-45.2847443692576,19.0731057709958,749.188759649883,1,-52.4551684992314,7.17042412997373
kickEvent581,2653.715323392,2653.715323392,9,yellow,0,blue,1,2913.854,-63.47768,840.995420587839,35406.8183200902,2784.8428,-129.6331,0.21220863,851.612205232763,5596.1836,38.32938,150.686270438637,10,10,3086.79875423944,1.17832739888519,32.5040958776261,212.731057035446,2,12.1586588752533,-10.9803314763681
kickEvent582,2872.930828032,2872.930828032,6,blue,6,yellow,0,315.854,4230.8516,72.0119051082596,10721.9070721703,490.71707,4459.7446,-2.5586236,626.36020444008,-5821.6284,213.06752,33.1850528254453,10,10,7601.98112405829,-146.182739749788,11.2833545564383,657.39340506654,4,-146.598333642569,0.415593892780939
kickEvent583,3010.388350976,3010.388350976,15,yellow,0,blue,1,3954.7517,-35.86528,442.780738229517,24811.5943552138,3865.309,-112.81387,0.35189036,595.345693429469,5616.5347,-403.81268,430.407035423916,10,11,2045.56274090099,1.00463038067931,47.4923672963546,448.881283421145,1,20.1618324793392,-19.1572020986599
kickEvent584,3057.531995136,3057.531995136,15,yellow,0,blue,1,2841.9387,597.4582,1965.9363822799,107790.967497056,2035.2487,903.0837,-0.1430774,2690.35100732815,5789.22,-706.6602,855.880873349147,10,11,3214.07956891315,-10.7128978265981,30.8411358822818,1152.91014683522,2,-8.19773116370508,-2.515166662893
kickEvent585,3411.048128768,3411.048128768,14,yellow,0,blue,0,4444.9214,-1895.7256,550.327066537961,26511.5778186147,4522.3374,-1952.6257,2.4664059,703.941483077267,5724.346,-587.248,356.083629064302,11,10,2451.94718594698,50.6377019828942,28.2840205570037,507.150659146609,1,141.314648636165,-90.6769466532712
kickEvent586,39.754907136,39.754907136,11,blue,6,yellow,0,-1060.5746,2724.6948,4962.55549627083,281857.561298349,-68.0046725,2704.0675,-2.86638505,1001.88605565448,-5850.733,433.42715,216.827355452525,8,8,5641.08899374156,-151.11791300214,15.9973551813432,1357.23785157785,4,-164.231765824395,13.1138528222558
kickEvent587,284.844704,284.844704,3,yellow,1,blue,0,-2139.028,582.7275,1061.44747681569,39064.7024893945,-2238.5593,604.2078,0.018728053,874.286853098506,5774.625,765.5576,221.220329073234,8,8,8159.86201623779,-4.09520050193736,12.5569877422918,346.143696241546,4,1.07303839539732,-5.16823889733468
kickEvent588,318.873705472,318.873705472,8,yellow,1,blue,1,4812.0425,-2445.917,241.534442192614,13630.4355433458,4645.217,-2432.736,0.9112344,942.133527568906,5688.279,-642.36584,59.9420003699314,8,8,2719.14563653646,64.0946164997131,17.9931709656355,197.659675032744,1,52.2098852671359,11.8847312325772
kickEvent589,469.504317952,469.504317952,8,yellow,1,blue,0,-2981.275,1995.2545,1230.12733688353,84530.188568176,-3431.4307,1685.9102,0.736918,802.689686041793,5401.8906,49.458584,1279.35505170709,8,8,9200.23592878983,-12.5252550080975,10.9147250084136,399.13590218006,4,42.2222912472216,-54.7475462553191
kickEvent590,562.034584064,562.034584064,5,blue,6,yellow,0,-1589.0387,-114.37763,207.202419576537,20448.4335713053,-1410.0092,-56.903057,-2.7405999,573.858379330756,-5846.691,-7.0856137,16.9244561533058,8,8,4412.44397498054,178.514635057624,336.950132346414,474.780576920864,7,-157.024807603975,-24.4605573384005
kickEvent591,567.448596224,567.448596224,8,yellow,1,blue,0,-3231.641,-523.89044,320.207253733495,25743.5903176965,-3443.536,-533.0483,-0.2486289,504.506166255728,5558.22,614.38367,568.912134686877,8,8,9246.49429492088,3.24801953780546,11.1012352721899,275.237423441214,4,-14.2453866349802,17.4934061727857
kickEvent592,696.391142912,696.391142912,10,blue,6,yellow,0,4503.656,2290.402,198.489402468939,18501.8585483647,4583.5986,2248.4968,2.6643004,320.100276230775,-5846.6924,53.474197,88.1404461022741,8,7,10750.4758354196,-167.698778226655,9.35515875676563,110.297234155712,3,152.653168275017,39.6480534983279
kickEvent593,746.451544576,746.451544576,4,blue,6,yellow,0,-875.2794,1400.5342,2532.9292304723,173644.04696203,-447.02094,1985.6229,-2.8280008,160.687212443243,-5772.386,379.286,1434.35108946094,8,7,5312.65068242153,-164.714883026613,18.5973344784723,2801.50746950141,3,-162.03251029962,-2.68237272699234
kickEvent594,752.92989504,752.92989504,9,blue,6,yellow,0,2700.74515,983.561005,949.117650702334,29897.2642536182,2999.99685,1218.3613,-3.0937549,2604.24097446387,-5820.886,694.0161,809.224256887632,8,7,8756.16116890302,-173.550474985654,11.6648102021506,3693.06950670905,5,-177.259098617918,3.70862363226391
kickEvent595,1150.769476736,1150.769476736,8,yellow,1,blue,0,-3686.5537,239.669175,662.946271162783,23363.4965718532,-3784.08485,246.46659,0.128159175,705.623592914694,5249.9688,-76.75915,1299.05621026572,8,6,9689.5182489342,-1.41734939582883,10.610082841573,124.226184611774,5,7.34297983337853,-8.76032922920736
kickEvent596,1263.418317696,1263.418317696,12,yellow,1,blue,0,-148.2300175,-2607.355475,2624.58724567115,492103.671326062,-361.1059,-2509.8674,0.28772908,1762.23753433336,5595.524,-180.66707,464.908314629433,8,6,6678.25088785234,22.9809408727881,14.1833789092709,389.561932804677,5,16.485661927182,6.49527894560612
kickEvent597,1593.665273344,1593.665273344,12,yellow,1,blue,0,100.5154725,-4309.5243,1101.31219811943,254552.468368891,-29.857153,-4324.703,0.01250441565,1165.26464312396,5857.0586,-881.7786,55.5504388913889,8,8,7305.8823821974,36.1478171457488,11.4208667623933,4121.66872108546,5,0.716450242022336,35.4313669037265
kickEvent598,1821.825637632,1821.825637632,4,blue,6,yellow,0,-1148.9976,-3058.29,180.037745655682,11573.0433138223,-1014.924,-3005.3062,2.5557542,463.626930314145,-5846.246,-129.13394,174.681625354146,8,7,5734.57600951507,147.770825409343,15.2284773521935,2429.44795162943,6,146.433929132834,1.33689627650893
kickEvent599,1836.153880832,1836.153880832,2,blue,6,yellow,0,-2236.891,2572.702,5182.05360674499,344263.466324907,-682.45953,1489.5399,2.6117702,214.285090253507,-5672.471,538.11,573.532209789483,8,7,4558.48493763937,-145.640991011985,18.7365378054355,1777.34868570552,3,149.643409518039,64.7155994699758
kickEvent600,1964.538554112,1964.538554112,8,yellow,1,blue,0,4511.095,264.55347,3879.92695100958,90609.5633356157,4743.506,-2372.6875,1.0958413,929.742386166822,5717.5527,808.0729,865.731965624901,8,7,1512.22572306982,-10.0753474403545,61.1430930218422,514.179574335978,1,62.7870815061295,-72.862428946484
kickEvent601,1977.967647488,1977.967647488,10,blue,6,yellow,0,3475.7776,-276.09293,254.309460689741,21252.9483322383,3537.8345,-178.68903,-2.6616437,602.405899019533,-5860.7383,216.63483,1094.81011856238,9,7,9479.79896573011,178.331061987751,349.157826277661,1133.15600598225,7,-152.500950577585,-29.1679874346641
kickEvent602,1979.898780672,1979.898780672,1,yellow,1,blue,0,-1320.5983,-509.60123,4963.57496017552,291821.562097564,-4007.1753,-587.42035,0.16660644,1128.37055979973,5489.4883,589.51495,688.288879004803,8,7,7338.31403549755,3.98204796477222,13.9516895629618,1280.02308871214,5,9.54584585169958,-5.56379788692736
kickEvent603,1982.967468288,1982.967468288,10,yellow,1,blue,0,1732.8136,-351.74243,4654.30864046546,32601.6324204424,-802.1684,-1000.9152,-1.0027415,1621.16000907767,5693.899,-26.607855,344.682628094668,8,7,4281.65885018964,4.71221434878879,23.6699753731014,925.505200932102,3,-57.4528558926174,62.1650702414062
kickEvent604,2127.353690624,2127.353690624,2,yellow,1,blue,0,4977.349,4294.78,89.1212420149909,10620.4954821931,5039.868,4428.0586,-2.2886853,336.601097922964,5928.0557,990.1695,109.344162251428,7,8,4414.85563933873,-76.6064375352806,5.62760864356566,646.951314730165,2,-131.132008323633,54.5255707883521
kickEvent605,2155.197148672,2155.197148672,10,yellow,1,blue,1,3654.5095,330.59433,333.122433451432,21897.8649735572,3619.9277,219.41248,0.9657507,603.284700171256,5645.1177,713.81525,247.423828511455,7,8,2368.67437538772,-8.02292684624694,41.3298723563993,846.789126985766,1,55.3334391718049,-63.3563660180519
kickEvent606,2208.659731712,2208.659731712,2,yellow,1,blue,0,-1152.4479,-109.6147,426.592540606975,20514.9279146005,-1482.1111,-27.785913,-0.075631045,1480.62831992896,5777.283,255.50017,145.195713201785,7,8,7153.28779965342,0.87801660938389,14.3405076907145,150.277646938893,3,-4.33333967866401,5.2113562880479
kickEvent607,29.787190144,29.787190144,3,blue,3,yellow,0,6.4512194,-12.025135375,159.24782901559,124950.523933914,-732.4295,-4.8668013,-0.015928868,465.216506056683,5992.79,0.079050146,31.0151985154179,8,8,5993.56084388175,0.114955030115248,17.079558702459,895.652801783194,3,-0.912656908820992,1.02761193893624
kickEvent608,655.697646336,655.697646336,2,blue,10,yellow,0,-2534.9956,2853.1277,884.904153721502,56092.6545912558,-2917.6968,2835.8735,-0.2940185,1797.4743005491,5743.1406,109.19167,278.435765677848,7,8,8999.24927783016,-18.4840490709664,10.8472315805477,393.260330118561,3,-16.8460191487672,-1.63802992219916
kickEvent609,817.004036096,817.004036096,5,blue,10,yellow,0,343.80884,334.31622,4055.7203328494,774774.55072113,238.79488,220.49106,-0.11854026,3685.04731932718,5938.128,6.413536,47.3619088038758,7,8,5666.06263408879,-3.38260294415675,18.0215602452419,1146.25753306852,3,-6.79185660038345,3.4092536562267
kickEvent610,1098.333231488,1098.333231488,1,blue,13,yellow,0,-46.2404375,-1335.696525,8568.53068296646,7148411.66871105,-251.08732,-1650.119275,0.3206055175,10071.2180342151,5816.3257,-60.083305,88.2207579864275,6,7,6192.01975408326,12.4573358553177,16.1710483450234,1465.90529295839,4,18.3693430413577,-5.91200718603991
kickEvent611,1408.04873984,1408.04873984,7,blue,13,yellow,0,534.81946,1759.5541,1215.61168788956,65409.3809567909,110.8555865,1650.269475,-0.3993272175,2716.42069916957,5753.178,113.4359,20.3634122486888,6,6,5741.44833344527,-17.8463354572962,17.0110652729262,900.018290029472,3,-22.8797642074527,5.03342875015651
kickEvent612,1711.62691456,1711.62691456,7,blue,13,yellow,1,-1818.8782,4467.2637,809.034095420867,47819.6211526054,-1900.499,4557.309,-0.46446496,761.735417115485,5777.862,72.96645,56.2681875941402,6,6,9005.07086433932,-29.7411982494866,9.94338560483414,2465.61865962328,2,-26.6118819397126,-3.12931630977396
kickEvent613,2351.394397696,2351.394397696,7,blue,13,yellow,0,-1143.2357,1223.6907,1291.35718296617,96148.0880940786,-1312.3761,1114.6606,-0.07153957,942.374405959289,5857.385,40.04266,15.2698718641009,6,5,7247.2915765147,-9.7208461991052,13.9627201815422,553.118974187073,3,-4.09891542918072,-5.62193076992448
kickEvent614,2739.086075648,2739.086075648,5,blue,13,yellow,0,-1874.7018,1.7966344,309.92624542079,15599.9368467834,-2012.896,4.87412,-0.025821298,451.046821838689,5995.0522,-0.71220237,10.3525410740509,6,5,7874.70200495348,-0.0130721860047948,13.040092372298,3360.06322551443,1,-1.47945139694959,1.4663792109448
kickEvent615,3123.172359424,3123.172359424,0,blue,13,yellow,1,2700.1733,-1449.8724,3257.80434742615,175402.414566412,581.97992,-2252.62745,0.39754854,5107.95815741927,5366.6206,-289.975,322.486309315044,5,6,3604.3010732061,23.7196467477,25.9947716876338,496.603614942391,3,22.7778534935878,0.941793254112247
